id,man_id,model_name,is_car,is_moto,is_spec
2960,261,FC 550,False,True,False
2961,261,FC 600,False,True,False
5173,131,FD100,False,False,True
5345,202,FD100-2	,False,False,True
5438,202,FD100-3H	,False,False,True
5341,202,FD100Z8,False,False,True
5439,202,FD115-3	,False,False,True
5440,202,FD120-3	,False,False,True
5441,202,FD135-3	,False,False,True
5442,202,FD150S-3	,False,False,True
5444,202,FD160-2	,False,False,True
5443,202,FD160S-3	,False,False,True
5445,202,FD180-2	,False,False,True
5175,131,FD20/25/30/35H,False,False,True
5174,131,FD20/25/40E,False,False,True
5446,202,FD200-2	,False,False,True
5312,202,FD20T3CZ,False,False,True
5313,202,FD20T4C,False,False,True
5447,202,FD230-2	,False,False,True
5176,131,FD25/30/35RG,False,False,True
5448,202,FD250-3	,False,False,True
5314,202,FD25T3CZ,False,False,True
5315,202,FD25T4C,False,False,True
11186,770,FD30 ,False,False,True
19535,29,FD30,False,False,True
5169,131,FD30/35/38Z,False,False,True
5177,131,FD30/35R(Z),False,False,True
5178,131,FD30/35RW,False,False,True
5449,202,FD300-3	,False,False,True
5290,113,FD3000,False,False,True
5316,202,FD30T3CZ,False,False,True
5317,202,FD30T4C,False,False,True
5322,202,FD35C9,False,False,True
10378,722,FD35T,False,False,True
5321,202,FD35T9,False,False,True
5450,202,FD370-2	,False,False,True
5170,131,FD40/45/50mini,False,False,True
5291,113,FD4000,False,False,True
5324,202,FD40C9,False,False,True
5323,202,FD40T9,False,False,True
5451,202,FD430-2,False,False,True
5326,202,FD45C9,False,False,True
5325,202,FD45T9,False,False,True
5171,131,FD50/60/70,False,False,True
5293,113,FD5000 ,False,False,True
5327,202,FD50T9,False,False,True
5342,202,FD60-2	,False,False,True
5295,113,FD6000 ,False,False,True
5338,202,FD60Z8,False,False,True
5343,202,FD70-2	,False,False,True
5172,131,FD70/80S,False,False,True
5339,202,FD70Z8,False,False,True
5344,202,FD80-2	,False,False,True
5340,202,FD80Z8,False,False,True
5665,197,FD812,False,False,True
5292,113,FDB4000,False,False,True
5294,113,FDB5000,False,False,True
5296,113,FDB6000,False,False,True
5297,113,FDB7000,False,False,True
5300,113,FDC 400 Pusher,False,False,True
5298,113,FDC300,False,False,True
5299,113,FDC400 Tag,False,False,True
2962,261,FE 250,False,True,False
3005,180,FE 250,False,True,False
2963,261,FE 350,False,True,False
2980,180,FE 350,False,True,False
2964,261,FE 400,False,True,False
2953,261,FE 450,False,True,False
2981,180,FE 450,False,True,False
2965,261,FE 500,False,True,False
2954,261,FE 501,False,True,False
2982,180,FE 501,False,True,False
2955,261,FE 550,False,True,False
2966,261,FE 570,False,True,False
2967,261,FE 600,False,True,False
2968,261,FE 650,False,True,False
5181,131,FE16/18/20H,False,False,True
1033,38,Felicia,True,False,False
240,9,Feroza,True,False,False
11014,762,Fertilizer spreaders,False,False,True
11006,762,Fertilizer spreaders JP,False,False,True
5318,202,FG20T3C,False,False,True
5319,202,FG25T3C,False,False,True
5320,202,FG30T3C,False,False,True
5328,202,FG35T3,False,False,True
5329,202,FG40T3,False,False,True
5330,202,FG45T3,False,False,True
5331,202,FG50T3,False,False,True
5831,116,FH 115 W,False,False,True
1192,43,FH 12,False,False,True
5817,116,FH 130 W-3,False,False,True
5832,116,FH 130-3,False,False,True
5818,116,FH 150 LC,False,False,True
5819,116,FH 150 LC-3,False,False,True
5833,116,FH 150 W-3,False,False,True
5811,116,FH 200,False,False,True
5834,116,FH 200 LC-3,False,False,True
5835,116,FH 200 W-3,False,False,True
5820,116,FH 220,False,False,True
5836,116,FH 270-3,False,False,True
5812,116,FH 300,False,False,True
5837,116,FH 330,False,False,True
5838,116,FH 330 EL-3,False,False,True
5821,116,FH 330-3,False,False,True
5822,116,FH 400 LCH-2,False,False,True
5823,116,FH 450,False,False,True
5839,116,FH 450 LCH-3,False,False,True
8565,43,FH 62 R B,False,False,True
5840,116,FH 85 W,False,False,True
18385,43,FH16,False,False,True
6613,195,Fiddle 125cc,False,True,False
6614,195,Fiddle 125cc Liquid,False,True,False
6612,195,Fiddle 50cc,False,True,False
6587,195,Fiddle III 125 cc,False,True,False
6582,195,Fiddle III 200i,False,True,False
6588,195,Fiddle III 50 cc,False,True,False
317,12,Fiesta,True,False,False
2098,30,Figaro,True,False,False
3630,297,Fighter,False,True,False
7401,12,Figo,True,False,False
290,11,Fiorino,True,False,True
930,54,Firebird,True,False,False
2497,196,Firebolt,False,True,False
6116,379,FIREFOX 2T,False,True,False
3703,308,Firestorm,False,True,False
355,14,FIT,True,False,False
356,14,Fit Aria,True,False,False
19041,14,Fit Shuttle,True,False,False
4091,59,FJ 1100,False,True,False
4092,59,FJ 1200,False,True,False
1513,41,FJ Cruiser,True,False,False
4093,59,FJR 1300,False,True,False
19208,120,FL 504,False,False,True
5674,197,FL510B	,False,False,True
5669,197,FL520D,False,False,True
5675,197,FL520Q,False,False,True
5670,197,FL530D,False,False,True
5676,197,FL530Q	,False,False,True
5671,197,FL540D,False,False,True
5672,197,FL550D,False,False,True
5673,197,FL580D,False,False,True
5652,197,FL936H,False,False,True
5653,197,FL938H,False,False,True
5654,197,FL956H,False,False,True
5655,197,FL958H,False,False,True
5656,197,FL966H,False,False,True
5657,197,FL968H,False,False,True
5658,197,FL976H,False,False,True
6077,24,Flair ,True,False,False
3736,314,Flame 200,False,True,False
3528,285,Flash,False,True,False
7425,213,Flash 125,False,True,False
5651,197,FLB468-II Side Shift	,False,False,True
5650,197,FLB468-II Venter Pivot,False,False,True
17785,4,Fleetwood,True,False,False
9779,12,Flex,True,False,False
3737,314,Flex 250,False,True,False
5871,177,Floatmax,False,False,True
2012,34,Fluence,True,False,False
8099,515,Flybridge 50,False,True,False
8103,515,Flybridge 53,False,True,False
8171,515,Flybridge 55,False,True,False
8175,515,Flybridge 60,False,True,False
8179,515,Flybridge 66,False,True,False
8183,515,Flybridge 68,False,True,False
8187,515,Flybridge 72,False,True,False
8191,515,Flybridge 78,False,True,False
8195,515,Flybridge 83,False,True,False
6548,87,Flyer,True,False,False
1519,90,Flying,True,False,False
1458,79,Flying Spur,True,False,False
14633,71,FM538 GF/FM538 LL,False,False,True
14637,71,FM548 GF/FM548 LL,False,False,True
14641,71,FM558 GF/FM558 LL,False,False,True
14645,71,FM568 GF/FM568 LL,False,False,True
4262,332,FMX,False,True,False
11574,43,FMX,False,False,True
2835,14,FMX 650,False,True,False
6620,195,FNX 125cc,False,True,False
4263,332,Foal,False,True,False
318,12,Focus,True,False,False
5960,211,FODER HARVESTER,False,False,True
2202,162,Foison,False,False,True
1537,40,Forenza,True,False,False
1043,39,Forester,True,False,False
3529,285,Forester,False,True,False
3631,297,Forester,False,True,False
7156,424,Forfour,True,False,False
4702,358,FORGE 250,False,True,False
4703,358,FORGE 400i,False,True,False
11578,41,Forklift,False,False,True
1034,38,Forman,True,False,False
7188,424,Formore,True,False,False
6117,379,FORMULA 125,False,True,False
6134,379,FORMULA 150,False,True,False
7192,424,Forspeed,True,False,False
7196,424,Forstars,True,False,False
2079,20,Forte,True,False,False
7753,344,FORTERRA 140,False,False,True
7757,344,FORTERRA 141,False,False,True
7761,344,FORTERRA 142,False,False,True
7765,344,FORTERRA 143,False,False,True
7769,344,FORTERRA 144,False,False,True
7773,344,FORTERRA 145,False,False,True
7777,344,FORTERRA 146,False,False,True
7781,344,FORTERRA 147,False,False,True
1569,41,Fortuner,True,False,False
7148,424,fortwo,True,False,False
7152,424,fortwo Cabrio,True,False,False
7200,424,Forvision,True,False,False
10718,17,FORWARD,False,False,True
10018,143,Foton BJ1065,False,False,True
11046,762,Four-rotor carousel,False,False,True
1154,42,Fox,True,False,False
5659,197,FPY165C,False,False,True
5660,197,FPY180D,False,False,True
5661,197,FPY220C,False,False,True
1995,55,FR-S,True,False,False
357,14,FR-V,True,False,False
5644,197,FR150D,False,False,True
5649,197,FR18E-u,False,False,True
5645,197,FR220D,False,False,True
13259,197,FR225D,False,False,True
5646,197,FR260D,False,False,True
5647,197,FR330D,False,False,True
5641,197,FR370E,False,False,True
5648,197,FR480E,False,False,True
5642,197,FR60E,False,False,True
5643,197,FR80E,False,False,True
2537,139,Freccia,False,True,False
7985,481,Free,True,False,False
2146,14,Freed,True,False,False
495,22,Freelander,True,False,False
2281,218,Freeride,False,True,False
12535,987,Freeride,False,True,False
3188,105,Freeride 250,False,True,False
3189,105,Freeride 350,False,True,False
3190,105,Freeride E,False,True,False
1716,12,Freestar,True,False,False
2721,104,Freewheeler,False,True,False
890,31,Frontera,True,False,False
1637,30,Frontier,True,False,False
6540,20,Frontier,False,False,True
5016,367,FRONTIER  S LTD,False,True,False
5012,367,FRONTIER 6X6,False,True,False
5015,367,FRONTIER S,False,True,False
5013,367,FRONTIER SE,False,True,False
5014,367,FRONTIER ST LTD,False,True,False
5227,97,Froza,True,False,False
5414,202,FRSB14-9F	,False,False,True
5415,202,FRSB16-9F	,False,False,True
5416,202,FRSB20-9F	,False,False,True
4996,366,FS 150 ,False,True,False
2969,261,FS 400,False,True,False
3006,180,FS 450,True,True,False
2956,261,FS 650,False,True,False
5666,197,FS814D,False,False,True
5667,197,FS818S,False,False,True
5668,197,FS826D,False,False,True
5677,197,FSD7,False,False,True
5662,197,FSL45,False,False,True
5663,197,FSL60,False,False,True
5664,197,FSL65,False,False,True
2929,14,FT 500,False,True,False
2686,253,FT100-10,False,True,False
9495,611,FT125cc,False,True,False
5679,197,FT140-1,False,False,True
5969,345,FT354,False,False,True
5975,345,FT504AC,False,False,True
5977,345,FT504N,False,False,True
5974,345,FT504NC,False,False,True
9491,611,FT50cc,False,True,False
5431,202,FTB13-E1S	,False,False,True
5433,202,FTB15-E1	,False,False,True
5432,202,FTB15-E1S	,False,False,True
5434,202,FTB16-E1L	,False,False,True
5435,202,FTB18-E1	,False,False,True
5436,202,FTB18-E1L	,False,False,True
5437,202,FTB20-E1L,False,False,True
10002,143,FTC25Q5,False,False,True
792,29,FTO,True,False,False
3069,264,FTR 1200,False,True,False
5678,197,FTY165-2,False,False,True
6537,146,Fubota 504,False,False,True
971,34,Fuego,True,False,False
1685,30,Fuga,True,False,False
10182,702,Fugesen,False,False,True
2076,11,FullBack,True,False,False
480,21,Fulvia,True,False,False
13427,1051,Fun,False,False,True
13431,1051,Fun 420,False,False,True
13435,1051,Fun 435,False,False,True
13439,1051,Fun 480,False,False,True
1595,41,Fun Cargo,True,False,False
1018,37,Fura,True,False,False
319,12,Fusion,True,False,False
2075,29,Fuso Canter,False,False,True
10722,29,FUSO FIGHTER,False,False,True
1727,17,FVR 33 G,False,False,True
4271,334,FX,False,True,False
2256,215,FX 200,False,True,False
2352,222,FX 250,False,True,False
1745,53,FX 35,True,False,False
1856,53,FX 37,True,False,False
1746,53,FX 45,True,False,False
2970,261,FX 470,False,True,False
2165,53,FX 50,True,False,False
2971,261,FX 650,False,True,False
2836,14,FX 650 Vigor,False,True,False
7405,210,FX-26,False,False,True
7409,210,FX-28,False,False,True
3102,270,FX-3,False,True,False
7413,210,FX-42,False,False,True
2718,104,FXDR 114,False,True,False
3865,40,FXR 150,False,True,False
4096,59,FZ 1,False,True,False
4097,59,FZ 16,False,True,False
6396,59,FZ 25,False,True,False
4094,59,FZ 400,False,True,False
4098,59,FZ 6,False,True,False
4095,59,FZ 750,False,True,False
4099,59,FZ 8,False,True,False
8401,59,FZ-FI,False,True,False
4100,59,FZR 1000,False,True,False
4101,59,FZR 250,False,True,False
4102,59,FZR 400,False,True,False
4103,59,FZR 600,False,True,False
4210,59,FZR 750,False,True,False
4104,59,FZS 1000,False,True,False
4105,59,FZS 600,False,True,False
6329,59,FZS-FI,False,True,False
8381,14,FZX,False,True,False
4106,59,FZX 250 Zeal,False,True,False
4107,59,FZX 750,False,True,False
1857,53,G 20,True,False,False
1858,53,G 25,True,False,False
1986,54,G 3,True,False,False
1287,53,G 35,True,False,False
1585,53,G 37,True,False,False
1987,54,G 5,True,False,False
1988,54,G 6,True,False,False
1989,54,G 8,True,False,False
1325,65,G 90,False,False,True
4593,208,G Series,False,False,True
6405,275,G-Dink,False,True,False
2470,229,G.T.X.,False,True,False
12791,161,G10,False,False,True
3557,286,G200,False,True,False
15381,110,G20QS ,False,False,True
4707,359,G250R,False,True,False
6549,87,G3,True,False,False
9635,497,G3,True,False,False
2378,3,G310,False,True,False
2379,3,G450X,False,True,False
11642,834,G5,False,False,True
6550,87,G6,True,False,False
2380,3,G650,False,True,False
2381,3,G650X,False,True,False
8773,577,G70,True,False,False
8753,577,G80,True,False,False
8757,577,G90,True,False,False
5090,372,G9138,False,False,True
5089,372,G9190,False,False,True
5088,372,G9220,False,False,True
5087,372,G9290,False,False,True
18753,1229,GA 100 Box Type,False,False,True
18757,1229,GA 150 Box Type,False,False,True
18761,1229,GA 200 (Box Type),False,False,True
18765,1229,GA 300 (Box Type),False,False,True
18769,1229,GA 400 Box Type,False,False,True
18749,1229,GA 70 Box Type,False,False,True
1102,41,Gaia,True,False,False
793,29,Galant,True,False,False
320,12,Galaxy,True,False,False
6063,374,Galibier 16C,True,False,False
1381,73,Gallardo,True,False,False
396,16,Galloper,True,False,False
481,21,Gamma,True,False,False
9199,40,Gamma 250,False,True,False
3050,263,Garpia,False,True,False
10198,718,Gaspardo,False,False,True
8593,45,Gazele Bussines,False,False,True
8589,45,Gazelle Sobol,False,False,True
1747,45,Gazon Next,False,False,True
10926,758,GB,False,False,True
2837,14,GB 250 Clubman,False,True,False
2838,14,GB 400,False,True,False
10930,758,GBI,False,False,True
3042,262,GD250,False,True,False
4956,112,GD535,False,False,True
4957,112,GD675,False,False,True
4958,112,GD705,False,False,True
4959,112,GD825,False,False,True
4293,156,Gear-Up,False,True,False
3937,321,Gecko,False,True,False
3715,310,Geco,False,True,False
6384,391,GEM 636,False,False,True
6385,391,GEM 650,False,False,True
9511,391,GEM 918,False,False,True
13179,391,GEM 920,False,False,True
13183,391,GEM 926,False,False,True
13726,391,GEM 938,False,False,True
416,17,Gemini,True,False,False
6882,136,General 1000,False,True,False
1744,16,Genesis,True,False,False
1672,8,Gentra,True,False,False
9950,89,Geometry C,True,False,False
397,16,Getz,True,False,False
3781,40,GF 250,False,True,False
3043,262,GF125,False,True,False
11678,842,GH90-4,False,False,True
1428,75,Ghibli,True,False,False
1973,79,Ghost,True,False,False
4048,329,Ghost 250,False,True,False
6019,14,Giorno,False,True,False
3605,293,Gipsy,False,True,False
18,1,Giulia,True,False,False
19,1,Giulietta,True,False,False
18121,197,GK120,False,False,True
11694,846,GKIIS,False,False,True
2839,14,GL 1000,False,True,False
2840,14,GL 1100,False,True,False
2841,14,GL 1200,False,True,False
2842,14,GL 1500,False,True,False
2843,14,GL 1800,False,True,False
2844,14,GL 500,False,True,False
2845,14,GL 650,False,True,False
2930,14,GL 700,False,True,False
11670,842,GL34KG,False,False,True
4002,324,Gladiator,False,True,False
6554,19,Gladiator,True,False,False
840,30,Gloria,True,False,False
6459,146,Glory 330S,True,False,False
6455,146,Glory 370,True,False,False
6462,146,Glory 580,True,False,False
6460,146,Glory E1EV,True,False,False
6456,146,Glory E3EV,True,False,False
6461,146,Glory IX5,True,False,False
6457,146,Glory IX7,True,False,False
6458,146,Glory S560,True,False,False
6802,197,GM 100,False,False,True
8533,549,GMDL8,True,False,False
3782,40,GN 125,False,True,False
3866,40,GN 250,False,True,False
3867,40,GN 400,False,True,False
3868,40,GNX 250 E,False,True,False
8449,537,GO,True,False,False
8453,537,GO+,True,False,False
16145,16,Gold,False,False,True
4049,329,Gold Classic,False,True,False
4050,329,Gold Sport,False,True,False
1155,42,Golf,True,False,False
3888,40,Goose 350,False,True,False
3869,40,GP 125,False,True,False
3563,289,GP-0 110 4 Speed,False,True,False
3564,289,GP-0 110 Automatic,False,True,False
3566,289,GP-0 190 Daytona,False,True,False
3114,271,GP1-MX,False,True,False
3115,271,GP1-SM,False,True,False
6202,378,GP125 CBS,False,True,False
6095,378,GP125cc ABS LC,False,True,False
6096,378,GP125cc AC,False,True,False
6097,378,GP125cc S LC,False,True,False
6203,378,GP125S ABS,False,True,False
6204,378,GP125S CBS,False,True,False
6098,378,GP200 LC ABS,False,True,False
6205,378,GP200S ABS ,False,True,False
3380,277,GP300,False,True,False
6099,378,GP300cc LC ABS,False,True,False
6206,378,GP300S ABS,False,True,False
2581,140,GPR 125,False,True,False
3722,313,GPX 150,False,True,False
3224,61,GPX 250,False,True,False
3225,61,GPX 400,False,True,False
3226,61,GPX 600,False,True,False
3227,61,GPX 750,False,True,False
3325,61,GPZ 1000,False,True,False
3228,61,GPZ 1100,False,True,False
3326,61,GPZ 250,False,True,False
3229,61,GPZ 400,False,True,False
3230,61,GPZ 500,False,True,False
3231,61,GPZ 600,False,True,False
3232,61,GPZ 750,False,True,False
3233,61,GPZ 900,False,True,False
3047,263,GR 250,False,True,False
3870,40,GR 650,False,True,False
13659,41,GR 86,True,False,False
10466,738,GR-1000EX-3 ,False,False,True
10442,738,GR-1000XL-3	,False,False,True
10462,738,GR-1100EX-3,False,False,True
10434,738,GR-1200XL-3	,False,False,True
10438,738,GR-1300XL-4	,False,False,True
10582,738,GR-130EX-2	,False,False,True
10458,738,GR-1450EX-2	,False,False,True
10454,738,GR-1450EX-3	,False,False,True
10534,738,GR-150XL-3,False,False,True
10426,738,GR-1600XL-2,False,False,True
10422,738,GR-1600XL-3,False,False,True
10430,738,GR-1600XL-4	,False,False,True
10578,738,GR-200EX-3,False,False,True
10574,738,GR-300EX-1	,False,False,True
10530,738,GR-300XL-1,False,False,True
10526,738,GR-350XL-2,False,False,True
10522,738,GR-350XL-3,False,False,True
10514,738,GR-500XL-1,False,False,True
10506,738,GR-500XL-3	,False,False,True
10570,738,GR-550EX-1,False,False,True
10502,738,GR-550XL-2,False,False,True
10494,738,GR-550XLL-3,False,False,True
10498,738,GR-550XLS-3,False,False,True
10566,738,GR-600EX-2,False,False,True
10562,738,GR-600EX-3,False,False,True
10486,738,GR-600XL-1,False,False,True
10554,738,GR-700EX-1,False,False,True
10550,738,GR-700EX-4,False,False,True
10558,738,GR-700EXL-1,False,False,True
10482,738,GR-750XL-2,False,False,True
10478,738,GR-750XL-3,False,False,True
10546,738,GR-800EX-2,False,False,True
10542,738,GR-800EX-3,False,False,True
10446,738,GR-800XL-4	,False,False,True
10538,738,GR-900EX-4,False,False,True
2692,256,GR1,False,True,False
10270,722,GR2605,False,False,True
10274,722,GR3505Tpro,False,False,True
2693,256,GR7,False,True,False
13025,14,Grace,True,False,False
16149,16,Grace,False,False,True
2538,139,Gran Canyon 900,False,True,False
1429,75,Gran sport,True,False,False
9207,75,Gran Turismo,True,False,False
321,12,Granada,True,False,False
931,54,Grand AM,True,False,False
445,19,Grand Cherokee,True,False,False
1920,40,Grand Escudo,True,False,False
1908,41,Grand Hiace,True,False,False
16765,41,Grand Highlander,True,False,False
744,26,Grand Marquis,True,False,False
3683,212,Grand Milano Outlaw,False,True,False
932,54,Grand Prix,True,False,False
16153,16,Grand Starex,False,False,True
6304,376,Grand Tiger,True,False,False
12551,987,Grand Touring,False,True,False
12619,987,Grand Touring Sport,False,True,False
1062,40,Grand Vitara,True,False,False
7785,41,Grande,True,False,False
8143,515,Grande 25 METRI,False,True,False
8147,515,Grande 27 METRI,False,True,False
8151,515,Grande 30 METRI,False,True,False
8155,515,Grande 32 METRI,False,True,False
8159,515,Grande 35 METRI,False,True,False
8163,515,Grande S10,False,True,False
8167,515,Grande TRIDECK,False,True,False
1680,16,Grandeur,True,False,False
794,29,Grandis,True,False,False
13323,31,Grandland,True,False,False
3506,284,Granpasso 1200,False,True,False
1670,44,Granta,True,False,False
1909,41,Granvia,True,False,False
3816,40,Grasstracker TU 250G,False,True,False
5780,143,Gratour T3,False,False,True
5779,143,Gratour V5,True,False,False
4973,14,Grazia,False,True,False
17805,75,Grecale,True,False,False
6118,379,GRIDO 50 2T,False,True,False
3710,308,Griffin,False,True,False
3455,181,Griso,False,True,False
3417,280,Grizzly,False,True,False
12190,954,Grizzly,False,False,True
16789,394,GRW280-10,False,False,True
202,7,GS,True,False,False
3530,285,GS,False,True,False
4568,166,GS,True,False,False
3783,40,GS 1000,False,True,False
3871,40,GS 1100,False,True,False
3784,40,GS 1200 SS,False,True,False
3872,40,GS 125,False,True,False
3048,263,GS 150,False,True,False
3049,263,GS 200,False,True,False
500,23,GS 300,True,False,False
1543,23,GS 350,True,False,False
1878,23,GS 400,True,False,False
3785,40,GS 400,False,True,False
501,23,GS 430,True,False,False
502,23,GS 450,True,False,False
3873,40,GS 450,False,True,False
1879,23,GS 460,True,False,False
3786,40,GS 500,False,True,False
3874,40,GS 550,False,True,False
3875,40,GS 650,False,True,False
3876,40,GS 750,False,True,False
3787,40,GS 850,False,True,False
10590,738,GS-300XL-1	,False,False,True
2037,23,GS-F,True,False,False
3788,40,GSR 400,False,True,False
3789,40,GSR 600,False,True,False
3790,40,GSR 750,False,True,False
3791,40,GSX 1100,False,True,False
3792,40,GSX 1200 Inazuma,False,True,False
3793,40,GSX 1250 FA,False,True,False
3794,40,GSX 1300 R Hayabusa,False,True,False
3795,40,GSX 1400,False,True,False
3796,40,GSX 250,False,True,False
3799,40,GSX 400 F Katana,False,True,False
3797,40,GSX 400 Impulse,False,True,False
3798,40,GSX 400 Inazuma,False,True,False
3877,40,GSX 550,False,True,False
3800,40,GSX 600 F Katana,False,True,False
3801,40,GSX 650 F,False,True,False
3802,40,GSX 750,False,True,False
3803,40,GSX 750 F Katana,False,True,False
3804,40,GSX-R 1000,False,True,False
3805,40,GSX-R 1100,False,True,False
3806,40,GSX-R 250,False,True,False
3807,40,GSX-R 400,False,True,False
3808,40,GSX-R 600,False,True,False
3809,40,GSX-R 750,False,True,False
3810,40,GSX-S 1000,False,True,False
3811,40,GSX-S 1000 F,False,True,False
3812,40,GSX-S 750,False,True,False
20,1,GT,True,False,False
1511,12,GT,True,False,False
6580,403,GT,True,False,False
12515,814,GT,True,False,False
5805,157,GT 124,False,False,True
3878,40,GT 125,False,True,False
3879,40,GT 185,False,True,False
3880,40,GT 250,False,True,False
3881,40,GT 380,False,True,False
3882,40,GT 500,False,True,False
3883,40,GT 550,False,True,False
3813,40,GT 750,False,True,False
1722,41,GT 86,True,False,False
10594,738,GT-300ER-3	,False,False,True
10598,738,GT-550E-1,False,False,True
10602,738,GT-550EX-1	,False,False,True
10614,738,GT-600EL-3	,False,False,True
10610,738,GT-600ER-3	,False,False,True
10622,738,GT-750EL-3	,False,False,True
10618,738,GT-750ER-3	,False,False,True
10474,738,GT-800EX-1	,False,False,True
10470,738,GT-900XL-1	,False,False,True
6306,30,GT-R,True,False,False
6198,378,GT125 CBS,False,True,False
6199,378,GT125N CBS,False,True,False
11666,842,GT170,False,False,True
6200,378,GT180N ABS,False,True,False
6201,378,GT200 ABS,False,True,False
6100,378,GT200cc LC ABS,False,True,False
12326,974,GT3,False,True,False
12354,974,GT5,False,True,False
6197,378,GT50 CBS,False,True,False
6101,378,GT50cc,False,True,False
21,1,GTA Coupe,True,False,False
1993,31,GTC,True,False,False
1592,42,GTI,True,False,False
2651,81,GTL,False,True,False
18397,1213,GTMR 331,False,False,True
795,29,GTO,True,False,False
933,54,GTO,True,False,False
3234,61,GTR 1000 (ZG1000 Concours),False,True,False
3235,61,GTR 1400 (Concours 14),False,True,False
11946,894,GTS,False,False,True
4109,59,GTS 1000,False,True,False
4881,193,GTS 125,False,True,False
4882,193,GTS 300,False,True,False
9267,193,GTS 300 ES,True,False,False
4883,193,GTS SUPER 125,False,True,False
4884,193,GTS SUPER 300,False,True,False
9275,193,GTS SUPER 300 ES,False,True,False
9271,193,GTS SUPERSPORT 300ES ,False,True,False
22,1,GTV,True,False,False
2652,81,GTV,False,True,False
18865,314,Guepard 600,False,True,False
4011,325,Gunner,False,True,False
3884,40,GV 1200 Madura,False,True,False
3814,40,GV 1400 Cavalcade,False,True,False
12895,999,GV 16,False,False,True
12903,999,GV 20,False,False,True
12883,999,GV 40,False,False,True
12887,999,GV 50,False,False,True
3885,40,GV 700 Madura,False,True,False
8761,577,GV60,True,False,False
8765,577,GV70,True,False,False
8769,577,GV80,True,False,False
4030,326,Gvalior,False,True,False
3815,40,GW 250 (GSR 250),False,True,False
2257,215,GX 250,False,True,False
1593,23,GX 460,True,False,False
503,23,GX 470,True,False,False
13663,23,GX 550 ,True,False,False
4714,359,GX250R,False,True,False
2694,257,GXR,False,True,False
3886,40,GZ 125 Marauder,False,True,False
3887,40,GZ 250 Marauder,False,True,False
388,15,H 1,True,False,False
398,16,H 1,True,False,True
399,16,H 100,False,False,True
389,15,H 2,True,False,False
8741,16,H 200 ,True,False,True
390,15,H 3,True,False,False
19519,167,H 3.0 UT,False,False,True
11802,866,H 312,False,False,True
16341,16,H 350 ,False,False,True
19515,167,H 5.0 UT,False,False,True
16637,16,H 940 S,False,False,True
16645,16,H 940 S-4WS,False,False,True
11426,794,h115,False,False,True
5763,167,"H135-155FT, H155FTS",False,False,True
5764,167,"H170-190FT, H170FTS",False,False,True
2062,176,H2,True,False,False
6119,379,H2 50,False,True,False
9531,615,H25,True,False,True
5459,350,H26,False,False,True
1772,138,H3,True,False,False
19271,391,H30,False,False,True
5890,146,H30 Cross,True,False,False
5758,167,H30-35FT H40FTS,False,False,True
12687,163,H3000,False,False,True
5760,167,H40-60XT,False,False,True
5761,167,H40-70FT,False,False,True
5759,167,H40-70UT,False,False,True
1773,138,H5,True,False,False
1774,138,H6,True,False,False
2063,176,H6,True,False,False
5791,143,H7,False,False,True
2064,176,H8,True,False,False
5762,167,H80-120FT,False,False,True
2065,176,H9,True,False,False
11618,826,Ha32p,False,False,True
4012,325,Hammer,False,True,False
4013,325,Hammer S,False,True,False
8013,87,Han,True,False,False
6674,406,Haomen-150,False,True,False
4014,325,Hard Ball,False,True,False
496,22,Hardtop,True,False,False
1103,41,Harrier,True,False,False
4585,348,HARRIER,False,True,False
7006,136,Hawkeye 300,False,True,False
5140,131,HBT100.18.186RSU,False,False,True
5141,131,HBT105.21.286RSD,False,False,True
4508,346,HBT40,False,False,True
5137,131,HBT40.10.60RS,False,False,True
4509,346,HBT50,False,False,True
5138,131,HBT60.13.90SU,False,False,True
5139,131,HBT80.14.174RSU,False,False,True
17657,1117,HC 110,False,False,True
5757,209,HC80P,False,False,True
2184,16,HD,False,False,True
16169,16,HD 120,False,False,True
16173,16,HD 160,False,False,True
16177,16,HD 170,False,False,True
16189,16,HD 18 CM,False,False,True
16345,16,HD 25,False,False,True
16181,16,HD 250,False,False,True
16185,16,HD 260,False,False,True
16193,16,HD 270,False,False,True
6600,195,HD 300,False,True,False
16349,16,HD 310,False,False,True
16197,16,HD 320,False,False,True
16201,16,HD 35,False,False,True
16205,16,HD 35 City,False,False,True
16209,16,HD 370,False,False,True
16213,16,HD 45,False,False,True
16353,16,HD 450,False,False,True
16357,16,HD 46 ,False,False,True
16361,16,HD 50 ,False,False,True
16365,16,HD 59 ,False,False,True
16369,16,HD 60,False,False,True
2185,16,HD 65,False,False,True
5017,367,HD 650 6X6,False,True,False
5018,367,HD 700 8X8,False,True,False
16217,16,HD 75,False,False,True
11418,16,HD 78,False,False,True
13112,1013,HD 7C ,False,False,True
16785,394,HD 90,False,False,True
15293,394,HD10C VV,False,False,True
15297,394,HD12 VV,False,False,True
15281,394,HD12VV,False,False,True
15289,394,HD13VV,False,False,True
15313,394,HD14VV,False,False,True
13109,1013,HD7/C 64.36,False,False,True
15301,394,HD8 VV,False,False,True
15285,394,HD8VV,False,False,True
5021,367,HDI 750  8X8,False,True,False
5019,367,HDI 750 6X6,False,True,False
5020,367,HDI SE 8X8,False,True,False
13523,1059,HDY5010XXYBEV06,False,False,True
11962,902,Hebasan,False,False,True
2258,215,Helper 250,False,True,False
3704,308,Henchman,False,True,False
